000000002	000449327	000423305	D|043603742	076437019
000000002	000477095	000431693	D|041741474	075763753
000000002	000516678	000449261	D|061697383	084652620
000000002	000531115	000456274	D|009945874	089432203
000000002	000532515	000460416	D|045625562	061477452
000000002	000540613	000491146	D|008694301	066747597
000000002	000598255	000525071	D|031005423	007074166
000000002	000607786	000530351	D|043745404	008897669
000000002	000608766	000545438	D|025139544	050418656
000000002	000612337	000548827	D|034618104	096147376
000000002	000624812	000555472	D|008622150	039678350
000000002	000644233	000595684	D|044235953	085029887
000000002	000653656	000613617	D|073176515	006937917
000000002	000655042	000625981	D|084260138	002991339
000000002	000710550	000629476	D|054691940	005319798
000000002	000744466	000640192	D|076474287	028321573
000000002	000757419	000665797	D|007916328	001924151
000000002	000789887	000670484	D|013712560	091365266
000000002	000804038	000705839	D|023421961	069122896
000000002	000819394	000726640	D|007876534	005688963
000000002	000854213	000746672	D|010749886	035349324
000000002	000865162	000790059	D|056570885	037981979
000000002	000875388	000847847	D|004941985	084241102
000000002	000881350	000870086	D|070108223	064081125
000000002	000887049	000889645	D|097783682	019431414
000000002	000907982	000898965	D|055255992	066966056
000000002	000941077	000952942	D|039634029	057768715
000000002	000980236	000964001	D|084379960	064254530
000000003	000032611	000000607	D|061251145	079113548
000000003	000048329	000016974	D|019331634	063955869
000000003	000100933	000038870	D|003921890	058459663
000000003	000102676	000052137	D|087521681	022268260
000000003	000176375	000080708	D|031050416	076966785
000000003	000182499	000102536	D|053265852	084878049
000000003	000192418	000114358	D|031627659	041188868
000000003	000234454	000120922	D|054960058	051217770
000000003	000254020	000168930	D|014552512	097518141
000000003	000268348	000173487	D|010919921	054665669
000000003	000273577	000175233	D|086117287	098928731
000000003	000279605	000207852	D|036840337	008375196
000000003	000296759	000236686	D|068387541	076197545
000000003	000324916	000248423	D|094546176	063371436
000000003	000350307	000261876	D|020819084	006677942
000000003	000356987	000334844	D|035944159	057487355
000000003	000404811	000347937	D|096774919	053888955
000000003	000411681	000384913	D|082544573	037639121
000000003	000436597	000395771	D|004911516	028151160
000000003	000436711	000416621	D|051705995	004992038
000000003	000472942	000440236	D|032822558	063814944
000000003	000478948	000460871	D|055406031	024481190
000000003	000482215	000496397	D|098175929	031380920
000000003	000525480	000546712	D|059948578	087712840
000000003	000531226	000556972	D|099677587	028343338
000000003	000534235	000574293	D|008763619	034395070
000000003	000559247	000624801	D|005777652	026220779
000000003	000587594	000630170	D|091715117	005895222
000000003	000627864	000632883	D|041540391	010634462
000000003	000638450	000647469	D|097251357	008966610
000000003	000669580	000653192	D|033629128	034490759
000000003	000687297	000720387	D|059947650	082245697
000000003	000704080	000721282	D|010169544	015691628
000000003	000764801	000722629	D|061562685	013350198
000000003	000771356	000739667	D|065840237	016975879
000000003	000782948	000751607	D|012525991	065251440
000000003	000799178	000763205	D|084127619	040680260
000000003	000824473	000794339	D|008954752	050143130
000000003	000825172	000801826	D|002825615	038821803
000000003	000828277	000818619	D|030547900	092469736
000000003	000852838	000831833	D|078839278	075246581
000000003	000883134	000833940	D|045058564	055523738
000000003	000888332	000839577	D|017648425	079192320
000000003	000904216	000889131	D|044821130	014368870
000000003	000922352	000889853	D|060917123	038065480
000000003	000935599	000890588	D|070273018	092651855
000000003	000940253	000903180	D|062305560	041648793
000000003	000940856	000920677	D|097064561	020362034
000000003	000984559	000935619	D|058238179	087347995
000000003	000999925	000992936	D|073335054	012028208
000000004	000000276	000033463	D|004308427	074192832
000000004	000025389	000055606	D|045772604	015110214
000000004	000052684	000067369	D|067732743	071046834
000000004	000070398	000094631	D|036787545	021832486
000000004	000080838	000098879	D|030904424	019301114
000000004	000082938	000104847	D|030507758	035281475
000000004	000097438	000133014	D|032610394	012163513
000000004	000119747	000146154	D|014284643	068504214
000000004	000143987	000182212	D|076748507	075822072
000000004	000157859	000192071	D|006659523	086137329
000000004	000163698	000197315	D|080628863	026759142
000000004	000195223	000204074	D|058224517	067019171
000000004	000231348	000208583	D|065917582	035727314
000000004	000245345	000279802	D|046644721	053303973
000000004	000266162	000310842	D|008022328	088576291
000000004	000294940	000313644	D|037033990	016754894
000000004	000361678	000336723	D|022679455	022491882
000000004	000370768	000376904	D|047638889	002956091
000000004	000401034	000392367	D|062637130	031063341
000000004	000401126	000422096	D|041144238	016154879
000000004	000441739	000435939	D|068053802	071086483
000000004	000456284	000447988	D|094340574	011666555
000000004	000475360	000462002	D|056118065	057162656
000000004	000494889	000486275	D|022509172	095576568
000000004	000514030	000550770	D|084294592	028173102
000000004	000531362	000571609	D|041285869	009785952
000000004	000538038	000595717	D|027036537	033490715
000000004	000550878	000690186	D|041167755	013911589
000000004	000562304	000702710	D|047870857	096641506
000000004	000564230	000706945	D|064219852	075089099
000000004	000580932	000710728	D|073326708	028077857
000000004	000588686	000717191	D|097719198	049487010
000000004	000597619	000723878	D|039006113	096742434
000000004	000614335	000735019	D|076003281	058926938
000000004	000632535	000744376	D|090294873	007634108
000000004	000662872	000751284	D|036879268	029498631
000000004	000680549	000763104	D|057435361	026858481
000000004	000757663	000791361	D|084074472	015493092
000000004	000770158	000793341	D|091027192	018428770
000000004	000773163	000793545	D|060029358	040432781
000000004	000779657	000844317	D|037461667	002818639
000000004	000816936	000848176	D|000603606	052927502
000000004	000836555	000886693	D|056637923	002463633
000000004	000840852	000913690	D|042703771	036961251
000000004	000860004	000915929	D|003574832	094974536
000000004	000864914	000928654	D|068613991	039134689
000000004	000934695	000931453	D|002993293	003313513
000000004	000952616	000949482	D|082311511	016774266
000000004	000970550	000959020	D|074696834	006934124
000000004	000988174	000995150	D|004932233	033328744
000000005	000001573	000003638	D|092537824	082897276
000000005	000006510	000012968	D|033008093	004313521
000000005	000008478	000015701	D|025496212	027739936
000000005	000018572	000047549	D|043932811	085811831
000000005	000040571	000083046	D|092833463	077203150
000000005	000072587	000097463	D|060424134	050474762
000000005	000108808	000112731	D|005570200	077421594
000000005	000114910	000128511	D|082601380	092212114
000000005	000142713	000188735	D|043750927	026887000
000000005	000163239	000221543	D|068905333	004586549
000000005	000171286	000262292	D|075219110	036624897
000000005	000219276	000266067	D|061613751	041746896
000000005	000225116	000268312	D|039651669	030817470
000000005	000226816	000275413	D|030399751	081036850
000000005	000258205	000275822	D|092504267	043537368
000000005	000278953	000294220	D|099489198	024762894
000000005	000319305	000315790	D|059672919	029837175
000000005	000333004	000316690	D|037922054	021535096
000000005	000388215	000345059	D|019537462	098248882
000000005	000390486	000352192	D|097400422	090892553
000000005	000402394	000425734	D|065508727	022756237
000000005	000423889	000445748	D|029764476	030358484
000000005	000454711	000464997	D|014395816	037806567
000000005	000475181	000481033	D|040248147	027484524
000000005	000489422	000486548	D|046695036	035797977
000000005	000503641	000540351	D|094935864	035086981
000000005	000539843	000561287	D|009525573	079344573
000000005	000540165	000592607	D|024417399	001915471
000000005	000573475	000604617	D|066740490	087277698
000000005	000581598	000642877	D|015685402	014990733
000000005	000615985	000654800	D|021523878	069157478
000000005	000628475	000694095	D|019052343	003207383
000000005	000642102	000733402	D|021486660	066963819
000000005	000642362	000764794	D|012884363	073739889
000000005	000648917	000765282	D|013211724	018837817
000000005	000653548	000776408	D|088780213	076683265
000000005	000658109	000809710	D|030664415	027461473
000000005	000694741	000837794	D|053593256	061564494
000000005	000698341	000853660	D|051295854	090270929
000000005	000699294	000873614	D|054636656	017471715
000000005	000704748	000881562	D|087075168	090586842
000000005	000727887	000881780	D|017910336	074009388
000000005	000779659	000918927	D|062968452	033146675
000000005	000783581	000942706	D|034049252	005370554
000000005	000835688	000944412	D|069000676	014105186
000000005	000865960	000948508	D|073967375	034458585
000000005	000885541	000948597	D|033085271	001225010
000000005	000892296	000963488	D|020468368	091998597
000000005	000896607	000985509	D|072221247	056005366
000000005	000927835	000991148	D|098417255	088115613
000000006	000015730	000005856	D|091051200	031706617
000000006	000062135	000012082	D|032620170	025008803
000000006	000146260	000022979	D|091493416	053695584
000000006	000167469	000040346	D|046289538	073371454
000000006	000177420	000050928	D|085890985	003796584
000000006	000207325	000058178	D|060834243	008599762
000000006	000215421	000179944	D|097299463	025275928
000000006	000255370	000203182	D|088861314	071402465
000000006	000256925	000221888	D|090033702	039962704
000000006	000257675	000245559	D|061877672	053376010
000000006	000262481	000263309	D|052708530	037627037
000000006	000276384	000271115	D|026640554	042550178
000000006	000281729	000297150	D|042268797	044609483
000000006	000284653	000397688	D|024974050	001308119
000000006	000306298	000413972	D|076436801	065532201
000000006	000327606	000424510	D|089250504	095079732
000000006	000351801	000425322	D|063579296	027457229
000000006	000366864	000439732	D|059561472	089614786
000000006	000396697	000450688	D|084625880	036347317
000000006	000399419	000461587	D|074159392	036790040
000000006	000401008	000537911	D|011336769	000435895
000000006	000420197	000541550	D|055256956	035267477
000000006	000436536	000548871	D|034614778	085124551
000000006	000457169	000569142	D|009517386	037454004
000000006	000468054	000584521	D|076779024	090824232
000000006	000494782	000586425	D|079775128	030007348
000000006	000502270	000589980	D|065766414	073482746
000000006	000543193	000591837	D|047088348	083445692
000000006	000547412	000602752	D|019648842	047477093
000000006	000560666	000605462	D|031792424	065556612
000000006	000581822	000618825	D|088842192	004994582
000000006	000635193	000638842	D|081902968	053897784
000000006	000732966	000652330	D|067299891	026534019
000000006	000736420	000657266	D|090885682	059511311
000000006	000767583	000679641	D|047219294	026324223
000000006	000776909	000704642	D|046681198	050224574
000000006	000788522	000753628	D|018134790	058934348
000000006	000797247	000783683	D|073403871	003764169
000000006	000854467	000796419	D|043815361	005903276
000000006	000856491	000798693	D|065481311	006760971
000000006	000864696	000823252	D|090875522	058760840
000000006	000870844	000836672	D|064197630	034659048
000000006	000942520	000846251	D|009413521	094059286
000000006	000953100	000849428	D|046301460	015266971
000000006	000962492	000850723	D|078537875	046786018
000000006	000966281	000903928	D|040157542	095507405
000000006	000966967	000909514	D|027700029	039562280
000000006	000968909	000940693	D|006349856	042067464
000000006	000971322	000965175	D|072657224	008622217
000000006	000973752	000998441	D|018962477	080937548
000000007	000016514	000022526	D|010264749	048907062
000000007	000026967	000053703	D|094979519	043133018
000000007	000061864	000057684	D|077353603	046970861
000000007	000084599	000068030	D|076515390	046253774
000000007	000088042	000074323	D|092690646	040111201
000000007	000140154	000101675	D|053287731	036551931
000000007	000166507	000104464	D|088639240	035837149
000000007	000168302	000114863	D|035183416	010066284
000000007	000238190	000143370	D|057875529	069911756
000000007	000246537	000161557	D|025194014	090249578
000000007	000270587	000168962	D|029499567	019842731
000000007	000293835	000180988	D|050739729	065032556
000000007	000341449	000196236	D|010562054	022166063
000000007	000342107	000202021	D|091389503	069907762
000000007	000352179	000202781	D|066654764	092969307
000000007	000374427	000204820	D|044001291	016611189
000000007	000403530	000231398	D|037926864	078481100
000000007	000465288	000235620	D|089858485	010280822
000000007	000491782	000235693	D|014822248	000254932
000000007	000491983	000251105	D|057154145	050816594
000000007	000539805	000265046	D|029721501	047870394
000000007	000560981	000330435	D|085357466	012512004
000000007	000576512	000338228	D|012824790	057525995
000000007	000586443	000340423	D|066239145	084395935
000000007	000625194	000360408	D|047339004	048683910
000000007	000633828	000367274	D|057886767	045765018
000000007	000636960	000430320	D|008910139	019611046
000000007	000645157	000451077	D|064984061	071798715
000000007	000658264	000470281	D|053549151	001723427
000000007	000659006	000541351	D|043550873	068222336
000000007	000695163	000555212	D|060363277	031759054
000000007	000708307	000558550	D|095962456	024080436
000000007	000728091	000572574	D|046819287	072883017
000000007	000736427	000661935	D|085285962	064152586
000000007	000743112	000661974	D|055034886	086074614
000000007	000751596	000670378	D|019767508	082753358
000000007	000753269	000682146	D|009247962	048357285
000000007	000767630	000682797	D|016005070	097617905
000000007	000773429	000703252	D|089714044	000871316
000000007	000786546	000703960	D|022696386	074858215
000000007	000827245	000795746	D|050426806	014812635
000000007	000832363	000812854	D|095621409	014644102
000000007	000841981	000852477	D|000042164	002347373
000000007	000850226	000874520	D|050784117	096894324
000000007	000906586	000878004	D|063241325	067184210
000000007	000918247	000905458	D|072986781	052655868
000000007	000921959	000920332	D|099714451	017380977
000000007	000952949	000938978	D|001484772	019627622
000000007	000996443	000946579	D|027542846	054743331
000000007	000997378	000968343	D|042510284	060654600
000000008	000003195	000005821	D|054533344	094161363
000000008	000008662	000019059	D|050467657	069444615
000000008	000009925	000029969	D|002426790	080849069
000000008	000014027	000045529	D|080664353	039128942
000000008	000088143	000049518	D|038307942	055773970
000000008	000088330	000072885	D|063126326	020254265
000000008	000119309	000128490	D|014875025	049375179
000000008	000127800	000204858	D|075493934	085557534
000000008	000133708	000205177	D|000470878	078948988
000000008	000178324	000240783	D|051314994	023155884
000000008	000182430	000292311	D|093941297	034473972
000000008	000183508	000301092	D|006003790	005091686
000000008	000201039	000315021	D|023678143	010595742
000000008	000204286	000318515	D|076638055	009423627
000000008	000229044	000323018	D|080884676	065407283
000000008	000231095	000325231	D|088633794	023000058
000000008	000232689	000340363	D|028340542	036639891
000000008	000235897	000429922	D|069022648	094608132
000000008	000237088	000541591	D|036068521	061877082
000000008	000247942	000617233	D|074971455	004606401
000000008	000262287	000623552	D|042191155	076217122
000000008	000300190	000634034	D|020165637	009519566
000000008	000373925	000640347	D|065200522	061130566
000000008	000375711	000665840	D|068109348	000839406
000000008	000421912	000671510	D|034335703	034575011
000000008	000478037	000677790	D|063743404	000357632
000000008	000489720	000692363	D|001513074	033697204
000000008	000503786	000699321	D|083331327	096649424
000000008	000508397	000701761	D|074504410	005404927
000000008	000509424	000715066	D|014392381	025492890
000000008	000514378	000729927	D|020974559	045340824
000000008	000600390	000731649	D|003074308	075436380
000000008	000602883	000735127	D|089804293	057406762
000000008	000634899	000747277	D|079590534	058961335
000000008	000635745	000776669	D|036654093	089424328
000000008	000666199	000778903	D|006652376	092151066
000000008	000709821	000800797	D|053868481	001260101
000000008	000739416	000809532	D|011547925	085968748
000000008	000801087	000825683	D|075421913	006626186
000000008	000802603	000837793	D|089682775	049490855
000000008	000834185	000846532	D|006215434	039889356
000000008	000864683	000875892	D|021342114	093052975
000000008	000875893	000880013	D|065884074	076068426
000000008	000891747	000880238	D|096574431	021959798
000000008	000895656	000889307	D|068549408	093770882
000000008	000909256	000927619	D|032281721	040580994
000000008	000916066	000940698	D|069763538	031089722
000000008	000932463	000956849	D|019602908	069735341
000000008	000993116	000983757	D|048703624	080979478
000000008	000994658	000987605	D|052120194	077830323
000000009	000013941	000014143	D|065914669	014643518
000000009	000014794	000049251	D|023049139	057948848
000000009	000066196	000053341	D|003530780	017951284
000000009	000072892	000070216	D|015857924	070903840
000000009	000074093	000073612	D|067362467	041184079
000000009	000091859	000090742	D|054392037	017010138
000000009	000119341	000091000	D|074827504	068872830
000000009	000124739	000115510	D|040450176	021097456
000000009	000148961	000132860	D|040954975	018161156
000000009	000175480	000143488	D|045546653	083012187
000000009	000177603	000154667	D|013868137	010322170
000000009	000184831	000159034	D|017135501	098403972
000000009	000195007	000190420	D|067567104	046093796
000000009	000201234	000215328	D|056446361	047201818
000000009	000256812	000219035	D|077573867	073995099
000000009	000267143	000222523	D|023229966	089636135
000000009	000279768	000237670	D|015992168	061869617
000000009	000286018	000250871	D|053587667	051366179
000000009	000293495	000293487	D|025817200	067694597
000000009	000318090	000331981	D|054432491	089874637
000000009	000321663	000353675	D|032379463	042390836
000000009	000330869	000357424	D|017405128	068977074
000000009	000345832	000357747	D|043596256	009919580
000000009	000371372	000366301	D|081626562	015689121
000000009	000420144	000378420	D|071661068	097711110
000000009	000491553	000396889	D|022341475	071869889
000000009	000492807	000428317	D|065078114	061195621
000000009	000494558	000441904	D|018742559	015463489
000000009	000552535	000452063	D|092830118	003375708
000000009	000584661	000453335	D|020658239	070385062
000000009	000586211	000458546	D|034443853	013480619
000000009	000586464	000467605	D|056757478	084463920
000000009	000622073	000468857	D|027985815	063907626
000000009	000659172	000513497	D|045053290	023279833
000000009	000668707	000545253	D|041240351	093901503
000000009	000700390	000567899	D|076869918	085925992
000000009	000712677	000624367	D|052036060	016041576
000000009	000724146	000679000	D|077602230	059926836
000000009	000732473	000713357	D|013728228	061327380
000000009	000746400	000755687	D|069318232	016474436
000000009	000800743	000784193	D|000600505	007913449
000000009	000818231	000785063	D|063814599	028627055
000000009	000846947	000794745	D|034320483	082223824
000000009	000885898	000813239	D|034906163	061761561
000000009	000890686	000830129	D|057628705	009367996
000000009	000893686	000847724	D|028759247	027835568
000000009	000919411	000855876	D|072912101	035098119
000000009	000930462	000947698	D|076140569	027657598
000000009	000958784	000966313	D|033658126	074496374
000000009	000968557	000973616	D|012912658	061802745
000000010	000018142	000038261	D|092540361	049075023
000000010	000049560	000044359	D|055680721	037015538
000000010	000063690	000055027	D|093949154	014798680
000000010	000108498	000070714	D|025709740	021660639
000000010	000117029	000077064	D|076416573	004662447
000000010	000140886	000078821	D|068218031	061465261
000000010	000144975	000090281	D|016365555	091243247
000000010	000187528	000106617	D|033632472	049376397
000000010	000188799	000146799	D|078277291	062464534
000000010	000200344	000165133	D|049026263	044965562
000000010	000226348	000193646	D|063903796	001166625
000000010	000234412	000232873	D|056479802	093596414
000000010	000255974	000245950	D|090368580	025663063
000000010	000272808	000247593	D|051323999	053969691
000000010	000285672	000257467	D|020534460	029735805
000000010	000293628	000276544	D|036417936	070238306
000000010	000327589	000287295	D|089315020	057030746
000000010	000335004	000291862	D|036943183	046165721
000000010	000365438	000316341	D|011262531	008554604
000000010	000443270	000318451	D|084819771	057509335
000000010	000477874	000322639	D|008935261	067140235
000000010	000499018	000365852	D|022081367	081560816
000000010	000550312	000397394	D|058449281	083732418
000000010	000568685	000407815	D|069872922	096884795
000000010	000568957	000408172	D|065424944	075736728
000000010	000586681	000410807	D|087808774	033194689
000000010	000594666	000439726	D|018539826	004481248
000000010	000614287	000445978	D|080732496	078306823
000000010	000667061	000465658	D|019581015	022647050
000000010	000693419	000489236	D|016345112	053238863
000000010	000730963	000503876	D|098793284	049243817
000000010	000733533	000504944	D|061288391	032456739
000000010	000738253	000565363	D|004295025	053259415
000000010	000743647	000588648	D|089229643	057588006
000000010	000750966	000616890	D|016889839	080064955
000000010	000784888	000646299	D|039873031	015209592
000000010	000785724	000670290	D|016275669	005899402
000000010	000791307	000678376	D|082716655	018860567
000000010	000795719	000696827	D|035192609	097420512
000000010	000801202	000704072	D|026515395	081405586
000000010	000824048	000733152	D|094157527	006168684
000000010	000856742	000769464	D|099732686	075328146
000000010	000879279	000770742	D|000124116	016485041
000000010	000895108	000772954	D|037046737	062339105
000000010	000917394	000799860	D|041437002	025825404
000000010	000932481	000875241	D|075874344	037408649
000000010	000965854	000878482	D|005658697	047238900
000000010	000978893	000910860	D|041070700	068555272
000000010	000990136	000952468	D|001471845	032803452
000000010	000993396	000988575	D|055973754	086481879
000000011	000019409	000031792	D|038403909	076832969
000000011	000029716	000043595	D|002012697	059638099
000000011	000031769	000053274	D|073453255	050422177
000000011	000036012	000080239	D|099594444	087077229
000000011	000064061	000083162	D|075539679	080059372
000000011	000067678	000135929	D|080991985	028490240
000000011	000126125	000154319	D|015897260	012662158
000000011	000131984	000170825	D|038366763	084222949
000000011	000159906	000195977	D|053555983	080337098
000000011	000192402	000253159	D|034847716	010965215
000000011	000212699	000273797	D|072041507	090851398
000000011	000263484	000274859	D|026951953	011298213
000000011	000284093	000295592	D|043705508	008169126
000000011	000287470	000312823	D|089312138	050034119
000000011	000317597	000317164	D|052699142	087277101
000000011	000329498	000331002	D|099725608	093873158
000000011	000344910	000332102	D|056559743	045362976
000000011	000374306	000345910	D|032711916	083249701
000000011	000380355	000352803	D|084377088	088590612
000000011	000399757	000360631	D|053496123	032406852
000000011	000418106	000373676	D|040037793	021095226
000000011	000431241	000402836	D|057167444	094067062
000000011	000504279	000427406	D|080552574	040452200
000000011	000517465	000441917	D|036705109	060066727
000000011	000526020	000455688	D|015236190	010669987
000000011	000530725	000458857	D|003827181	050780347
000000011	000538194	000518378	D|053129692	011520797
000000011	000547738	000525499	D|065901329	081998205
000000011	000563336	000530457	D|012013609	099538040
000000011	000577794	000565964	D|053774188	040648167
000000011	000580347	000616802	D|042681021	080883782
000000011	000588517	000645748	D|030581546	060541316
000000011	000593831	000681887	D|061305127	047702420
000000011	000612160	000703048	D|052549597	033711654
000000011	000615182	000704396	D|027432340	020076567
000000011	000616617	000736400	D|058197306	010126261
000000011	000653349	000747400	D|025613778	064973783
000000011	000675898	000786406	D|050302427	064439796
000000011	000735870	000788764	D|039720091	096783291
000000011	000754407	000875935	D|071682479	016431217
000000011	000771465	000879672	D|059951949	042618599
000000011	000780877	000880493	D|011492416	055885612
000000011	000831778	000881539	D|025498032	082124416
000000011	000844585	000897425	D|017195119	058768966
000000011	000845198	000918068	D|050540445	049845347
000000011	000847521	000926777	D|036934742	089986068
000000011	000876589	000933882	D|061107794	019878239
000000011	000890119	000948187	D|065233804	075576729
000000011	000897684	000961605	D|069978363	014828297
000000011	000949507	000980518	D|011747675	006180731
000000012	000025668	000013974	D|045994396	078711619
000000012	000058061	000064479	D|054803493	039418634
000000012	000058764	000080009	D|093322705	049496057
000000012	000101389	000116727	D|016062720	085270934
000000012	000104506	000121203	D|045642943	009037923
000000012	000110473	000127174	D|095218109	030498566
000000012	000127976	000159048	D|096117295	072409556
000000012	000153859	000160726	D|084087284	046953403
000000012	000156787	000170050	D|004721571	039751794
000000012	000158706	000174422	D|034220749	006848203
000000012	000172646	000185824	D|019432961	099969574
000000012	000181460	000212130	D|076439879	061662902
000000012	000191115	000226116	D|045423105	025227197
000000012	000215990	000227853	D|000297117	096532124
000000012	000231193	000240063	D|005968218	068385968
000000012	000246855	000245060	D|046667779	083823251
000000012	000270521	000280045	D|071845521	082565351
000000012	000297083	000291611	D|095795145	041042043
000000012	000304344	000327710	D|033825976	084938276
000000012	000308775	000333818	D|053640188	058777672
000000012	000335513	000363070	D|043301597	099551967
000000012	000337651	000382043	D|034759253	001163413
000000012	000366496	000403318	D|088072621	032186027
000000012	000370853	000404525	D|064580348	010387424
000000012	000390885	000421604	D|090215514	078530957
000000012	000398828	000437344	D|065518385	007507819
000000012	000419921	000455246	D|095341200	094540757
000000012	000427326	000523195	D|073561756	099741733
000000012	000497653	000545762	D|069872429	063203528
000000012	000508292	000574846	D|073350275	099068641
000000012	000514177	000610068	D|028415648	042629894
000000012	000517349	000624515	D|024664554	018081849
000000012	000536465	000625022	D|088509688	065404425
000000012	000542720	000636259	D|005858294	013828566
000000012	000584798	000676919	D|079429952	075818825
000000012	000614419	000692093	D|085820193	062800569
000000012	000672498	000744151	D|086529347	085012732
000000012	000736617	000744537	D|051691490	073936029
000000012	000738413	000806775	D|026530780	066865135
000000012	000751715	000813401	D|000315594	075530891
000000012	000812355	000828380	D|070467018	074187382
000000012	000816135	000832916	D|064346325	060600579
000000012	000825134	000835435	D|032203653	098837272
000000012	000878591	000845281	D|029011849	075233906
000000012	000929873	000855742	D|073373135	057014213
000000012	000948983	000861250	D|083213097	080280838
000000012	000961488	000863547	D|007227115	058897003
000000012	000963232	000910485	D|079292388	008633486
000000012	000990940	000911673	D|053663644	010755521
000000012	000995511	000976176	D|010343256	022115312
000000013	000008699	000007815	D|021831758	035307724
000000013	000025525	000010437	D|034658583	035054720
000000013	000066403	000012818	D|017063696	005699424
000000013	000073309	000027508	D|016053733	077222092
000000013	000112456	000131247	D|068167895	054360175
000000013	000117588	000183620	D|036522900	064208702
000000013	000142375	000185629	D|023468713	004991463
000000013	000144588	000191062	D|014807974	001398982
000000013	000197484	000193743	D|088659717	008314657
000000013	000207881	000195144	D|021980535	052049082
000000013	000212530	000227577	D|068019213	029283626
000000013	000273772	000234815	D|090301438	021792378
000000013	000283196	000242077	D|067050290	062888690
000000013	000289034	000242669	D|097964050	076331251
000000013	000321200	000248122	D|004046196	085152129
000000013	000358627	000268474	D|062989926	089631381
000000013	000359822	000278610	D|010472486	017468265
000000013	000385857	000297891	D|032753209	003134748
000000013	000410539	000317231	D|052121837	087688451
000000013	000417244	000331745	D|013797850	060377019
000000013	000447084	000335417	D|061710821	046891746
000000013	000463128	000377512	D|037312089	011299801
000000013	000492465	000396568	D|069484832	082442965
000000013	000497073	000487428	D|085686464	070032814
000000013	000560037	000497012	D|058852721	095200882
000000013	000589173	000498791	D|033435475	025374460
000000013	000608571	000519745	D|001914183	050845783
000000013	000636798	000533857	D|074730058	013471520
000000013	000637615	000554480	D|064991171	022052466
000000013	000709002	000577682	D|073775080	075054091
000000013	000715829	000604531	D|098396353	018257820
000000013	000719545	000612360	D|002037835	060230097
000000013	000725296	000649388	D|099601259	034231309
000000013	000741946	000652189	D|040139699	030770882
000000013	000748154	000652869	D|025851398	026058013
000000013	000763868	000675372	D|031755917	060283532
