000000016	000308829	000261997	default	006482787
000000016	000749140	000409733	default	098137680
000000016	000799212	000504881	default	009570103
000000016	000815737	000510047	default	095301725
000000016	000868389	000791293	default	084735932
000000016	000883202	000868926	default	014592408
000000016	000897910	000939811	default	036993887
000000017	000036736	000002991	default	010383254
000000017	000211449	000202601	default	026568555
000000017	000806489	000431125	default	031778412
000000017	000842991	000441765	default	045918289
000000017	000849801	000676499	default	034078312
000000017	000874092	000695531	default	008045252
000000017	000913263	000697886	default	005202538
000000017	000940096	000932734	default	086066785
000000017	000972954	000979990	default	027818126
000000017	000974967	000998504	default	091973138
000000018	000209957	000016194	default	051553330
000000018	000259201	000058187	default	023050975
000000018	000296102	000105876	default	014264327
000000018	000297144	000382586	default	055180461
000000018	000306417	000417573	default	012587714
000000018	000334362	000419302	default	094068859
000000018	000573111	000721746	default	062907871
000000018	000706409	000732696	default	011008091
000000018	000747744	000864317	default	047056197
000000018	000965991	000952317	default	046710483
000000019	000033154	000005104	default	016551956
000000019	000323744	000049050	default	080171299
000000019	000364343	000410172	default	010077762
000000019	000466484	000429997	default	019184713
000000019	000650093	000591535	default	064542222
000000019	000744828	000602778	default	031468953
000000019	000745199	000715002	default	032424203
000000019	000807479	000787634	default	019517384
000000019	000826367	000877061	default	005873112
000000019	000945421	000881232	default	075455200
000000020	000050762	000186197	default	072652930
000000020	000059581	000228442	default	092374701
000000020	000107088	000257477	default	058303103
000000020	000260984	000362174	default	049831254
000000020	000416633	000405021	default	042503538
000000020	000435142	000458400	default	076894965
000000020	000768356	000573628	default	056389901
000000020	000930693	000926621	default	088976466
000000020	000995025	000936634	default	048472101
000000020	000996858	000947110	default	055875145
000000021	000002026	000039970	default	020937695
000000021	000048433	000210580	default	012142638
000000021	000256112	000329476	default	053675579
000000021	000385701	000558449	default	031119862
000000021	000441214	000649619	default	030091200
000000021	000778045	000774261	default	068498258
000000021	000791823	000779871	default	040596104
000000021	000934518	000782577	default	044848219
000000021	000966782	000836874	default	004123960
000000021	000992626	000914236	default	057819704
000000022	000080993	000225161	default	054592445
000000022	000135884	000366897	default	046689883
000000022	000216284	000373251	default	091432326
000000022	000252310	000413622	default	024016823
000000022	000367102	000630973	default	070734810
000000022	000522964	000643972	default	003499879
000000022	000525575	000663653	default	086308984
000000022	000690687	000802817	default	071825831
000000022	000733060	000867356	default	091804992
000000022	000849729	000920680	default	083141048
000000023	000021716	000018698	default	018491405
000000023	000041227	000024099	default	034763286
000000023	000150810	000309472	default	086903156
000000023	000230542	000377231	default	083900309
000000023	000263926	000407691	default	086136861
000000023	000289600	000708029	default	079938425
000000023	000445160	000885046	default	080015941
000000023	000507191	000934419	default	022684950
000000023	000531599	000939471	default	011090344
000000023	000937124	000943455	default	066900184
000000024	000068994	000029477	default	015104125
000000024	000103658	000206819	default	058433400
000000024	000243886	000413157	default	029813305
000000024	000247470	000494514	default	057156269
000000024	000477586	000507217	default	097524016
000000024	000483813	000572173	default	088212056
000000024	000499536	000806337	default	006836466
000000024	000519941	000851224	default	084214381
000000024	000738467	000921519	default	009362980
000000024	000993201	000947443	default	046938296
000000025	000116164	000013066	default	062293966
000000025	000420935	000040711	default	084783240
000000025	000449661	000049895	default	075331377
000000025	000520204	000145533	default	045039542
000000025	000655211	000244047	default	005666775
000000025	000687877	000353422	default	020533566
000000025	000773352	000392780	default	007058073
000000025	000777437	000680670	default	007338435
000000025	000778482	000691423	default	023904210
000000025	000863628	000925074	default	082249838
000000026	000047756	000105370	default	060832877
000000026	000171644	000181022	default	053723560
000000026	000459568	000194935	default	008176728
000000026	000555252	000541300	default	031936853
000000026	000566866	000565354	default	067567804
000000026	000584918	000602643	default	007240547
000000026	000716362	000610701	default	098928361
000000026	000719728	000654472	default	054978414
000000026	000966146	000706562	default	051373386
000000026	000974219	000716867	default	009072877
000000027	000077560	000297295	default	031737920
000000027	000097699	000319376	default	058393241
000000027	000154738	000440185	default	008797802
000000027	000332906	000444419	default	040601372
000000027	000443449	000471292	default	096745038
000000027	000465548	000607697	default	050276131
000000027	000483030	000645034	default	018095119
000000027	000546274	000772842	default	029721220
000000027	000604999	000882411	default	098136977
000000027	000956175	000882552	default	012556851
000000028	000041811	000091069	default	039555117
000000028	000127576	000093388	default	056958813
000000028	000319404	000422501	default	018030563
000000028	000390929	000549551	default	015622543
000000028	000474366	000616299	default	079530905
000000028	000533280	000641623	default	086672560
000000028	000542540	000644469	default	032200900
000000028	000643456	000690554	default	010988883
000000028	000813370	000742314	default	017858888
000000028	000966209	000950873	default	032201551
000000029	000045437	000277745	default	034001358
000000029	000136857	000321097	default	017128848
000000029	000280045	000359997	default	030731974
000000029	000330672	000464065	default	016346347
000000029	000479096	000568445	default	089205773
000000029	000481336	000603340	default	069216597
000000029	000678274	000659207	default	003703492
000000029	000714120	000833908	default	045927333
000000029	000760432	000861899	default	052611706
000000029	000960746	000919736	default	051520122
000000030	000216082	000038231	default	008741627
000000030	000231371	000167840	default	074690204
000000030	000390446	000188529	default	092065158
000000030	000503021	000219571	default	044062231
000000030	000593915	000241511	default	012544711
000000030	000602241	000259314	default	026375818
000000030	000648035	000566612	default	018240853
000000030	000675865	000648200	default	027169082
000000030	000778544	000655739	default	017931426
000000030	000979182	000794407	default	093844013
000000031	000070674	000016707	default	000897750
000000031	000204056	000210641	default	071004590
000000031	000244346	000401479	default	083768382
000000031	000309030	000516637	default	086028030
000000031	000599426	000591404	default	048888752
000000031	000638850	000677260	default	038453917
000000031	000758843	000756109	default	097621134
000000031	000764004	000761910	default	071361631
000000031	000768242	000979301	default	062373152
000000031	000995338	000979307	default	086241440
000000032	000376902	000009156	default	065966051
000000032	000529441	000049948	default	087948162
000000032	000603172	000167059	default	061286234
000000032	000621673	000232208	default	081480797
000000032	000627184	000241227	default	044494462
000000032	000640195	000386939	default	038713303
000000032	000743180	000571109	default	015468969
000000032	000805747	000596285	default	060787227
000000032	000907761	000682272	default	016435642
000000032	000997845	000984552	default	082397284
000000033	000147556	000049289	default	075629202
000000033	000226251	000145300	default	067024382
000000033	000338056	000234009	default	059474958
000000033	000419065	000236217	default	093200424
000000033	000600808	000282212	default	017819023
000000033	000674314	000396469	default	078496439
000000033	000708208	000420821	default	087413345
000000033	000734596	000459907	default	086027366
000000033	000800231	000657313	default	018677712
000000033	000963946	000942027	default	011477200
000000034	000022957	000046203	default	038926322
000000034	000177689	000078853	default	015348736
000000034	000408154	000116150	default	053879882
000000034	000542716	000170937	default	079638919
000000034	000610388	000369246	default	017091776
000000034	000654886	000518246	default	018233785
000000034	000658736	000598905	default	083663965
000000034	000686087	000754435	default	075031162
000000034	000783737	000788285	default	063894998
000000034	000973582	000935988	default	007112126
000000035	000123524	000035869	default	025143768
000000035	000304802	000042326	default	078889868
000000035	000429198	000134232	default	072251819
000000035	000645159	000304986	default	018182461
000000035	000744407	000441315	default	089568679
000000035	000804963	000463304	default	083553163
000000035	000825223	000542984	default	053361434
000000035	000922178	000642951	default	019472997
000000035	000982302	000651884	default	037744419
000000035	000996044	000668108	default	042836036
000000036	000262893	000054590	default	060891569
000000036	000348311	000067528	default	080636351
000000036	000453034	000137992	default	097349774
000000036	000540128	000183325	default	029224862
000000036	000787014	000318199	default	010047385
000000036	000813997	000407826	default	080276172
000000036	000905448	000436372	default	037102572
000000036	000932851	000446893	default	050158688
000000036	000940149	000458831	default	052402093
000000036	000984023	000610969	default	044872007
000000037	000228407	000120162	default	025686121
000000037	000319966	000150452	default	055097613
000000037	000370037	000178937	default	055020921
000000037	000390215	000523973	default	041595307
000000037	000434360	000593901	default	053515353
000000037	000475164	000726865	default	006010048
000000037	000633317	000781701	default	042138784
000000037	000648875	000827510	default	057025589
000000037	000886140	000913893	default	006851197
000000037	000964072	000993155	default	047006956
000000038	000041366	000134250	default	003286863
000000038	000220577	000358849	default	095743117
000000038	000268085	000474870	default	061008776
000000038	000313641	000620960	default	083006460
000000038	000355056	000622292	default	077621847
000000038	000470581	000701571	default	007963871
000000038	000560207	000928873	default	005872800
000000038	000666049	000933619	default	015130765
000000038	000777077	000953846	default	017587448
000000038	000905460	000972106	default	006722113
000000039	000198337	000040127	default	047218143
000000039	000223987	000059045	default	097372522
000000039	000229943	000097002	default	076302495
000000039	000333708	000203292	default	048924050
000000039	000388868	000376470	default	079627863
000000039	000502729	000393105	default	001833786
000000039	000612677	000423122	default	079347889
000000039	000945196	000430521	default	033491359
000000039	000955477	000718209	default	034172195
000000039	000999094	000771206	default	042507012
000000040	000179650	000045689	default	021539078
000000040	000229817	000141627	default	081581547
000000040	000341598	000201764	default	026023223
000000040	000383932	000217139	default	037990133
000000040	000389242	000384635	default	055881276
000000040	000582299	000412282	default	093171641
000000040	000642347	000418077	default	065797569
000000040	000783124	000658452	default	018862590
000000040	000789042	000798515	default	082895916
000000040	000870153	000945358	default	091012225
000000041	000096791	000000772	default	032529794
000000041	000183863	000250798	default	015277308
000000041	000214240	000305799	default	011328898
000000041	000253946	000398945	default	040791393
000000041	000310593	000426796	default	016174158
000000041	000452821	000432946	default	000247375
000000041	000640754	000457602	default	032647310
000000041	000648084	000647095	default	005534455
000000041	000750788	000707529	default	017435584
000000041	000909107	000968764	default	010542119
000000042	000008084	000041203	default	070090114
000000042	000203154	000052603	default	081053079
000000042	000284211	000378967	default	034270925
000000042	000291405	000392593	default	062785281
000000042	000431542	000681678	default	058441321
000000042	000468140	000743887	default	088013589
000000042	000527805	000750168	default	097287445
000000042	000768939	000806403	default	047112253
000000042	000786964	000969142	default	051050715
000000042	000915189	000979141	default	097249784
000000043	000000958	000336491	default	021799332
000000043	000007914	000401709	default	022925779
000000043	000266388	000514088	default	091406392
000000043	000480655	000688621	default	006180568
000000043	000511462	000715914	default	008178333
000000043	000579248	000821425	default	086685253
000000043	000583385	000840673	default	087924705
000000043	000667001	000908420	default	099682438
000000043	000778669	000980076	default	079993954
000000043	000903683	000981285	default	057843464
000000044	000041705	000061632	default	031319273
000000044	000142303	000381272	default	033328237
000000044	000145687	000408502	default	007974766
000000044	000317735	000517274	default	061698035
000000044	000362013	000536199	default	042745559
000000044	000371086	000568961	default	056031959
000000044	000479318	000689886	default	006855080
000000044	000528940	000695590	default	016555079
000000044	000581727	000731950	default	010785084
000000044	000928327	000880004	default	060321977
000000045	000162559	000059939	default	041959879
000000045	000186178	000111287	default	099861530
000000045	000248388	000115190	default	035797545
000000045	000255885	000458649	default	019112269
000000045	000297735	000730177	default	028796706
000000045	000324851	000740963	default	031361816
000000045	000479484	000751796	default	003333105
000000045	000605784	000882809	default	052179968
000000045	000696197	000900658	default	020675828
000000045	000730630	000922995	default	038104216
000000046	000020709	000185666	default	021379234
000000046	000029077	000228573	default	094583953
000000046	000091868	000480290	default	034543717
000000046	000138737	000588378	default	017118663
000000046	000435999	000779917	default	048121027
000000046	000534605	000823828	default	019158114
000000046	000739525	000859072	default	060565239
000000046	000839081	000974441	default	078988006
000000046	000847956	000987536	default	070859332
000000046	000888651	000988832	default	022657802
000000047	000016687	000072607	default	060161506
000000047	000055053	000107779	default	054908186
000000047	000102110	000146413	default	013828700
000000047	000142754	000187967	default	002848606
000000047	000162206	000366474	default	029442642
000000047	000182299	000432881	default	052467817
000000047	000278099	000667974	default	037276048
000000047	000379802	000674643	default	013587008
000000047	000485638	000823975	default	021010515
000000047	000732415	000882808	default	099444713
000000048	000136377	000195790	default	017005354
000000048	000238616	000423385	default	094338198
000000048	000335849	000462513	default	011629775
000000048	000433410	000469597	default	055191665
000000048	000476390	000618530	default	057795648
000000048	000506654	000710289	default	075683169
000000048	000593451	000732878	default	047266676
000000048	000741687	000781456	default	041340370
000000048	000796695	000815986	default	043431899
000000048	000937071	000842358	default	014939142
000000049	000011562	000041414	default	059006560
000000049	000216196	000289738	default	020596867
000000049	000290989	000355747	default	053591313
000000049	000343785	000448731	default	026644741
000000049	000389746	000474908	default	052014036
000000049	000436568	000528568	default	017935013
000000049	000652379	000541641	default	047323485
000000049	000656986	000674055	default	093296546
000000049	000718315	000733016	default	053423100
000000049	000834288	000861041	default	022300372
000000050	000506744	000011837	default	011422415
000000050	000518521	000084169	default	086530632
000000050	000609790	000125736	default	076595383
000000050	000611273	000155793	default	012477271
000000050	000644594	000343777	default	097566062
000000050	000703567	000554428	default	034718718
000000050	000751802	000634505	default	067481888
000000050	000869083	000737068	default	049134409
000000050	000957799	000957047	default	016091647
000000050	000994550	000983822	default	040459055
000000051	000009965	000025117	default	047040491
000000051	000097824	000087770	default	003379705
000000051	000109423	000212253	default	063751031
000000051	000120853	000283935	default	064581836
000000051	000398932	000335863	default	001652307
000000051	000653317	000634317	default	006135734
000000051	000761692	000802785	default	040849531
000000051	000775007	000847597	default	050524519
000000051	000852378	000876182	default	002496351
000000051	000941761	000995373	default	033169749
000000052	000043970	000158902	default	045884088
000000052	000167039	000408496	default	049458291
000000052	000325078	000521205	default	049642204
000000052	000349681	000539617	default	015353674
000000052	000424632	000669699	default	022901897
000000052	000462616	000718227	default	080008102
000000052	000491108	000723780	default	085007500
000000052	000689594	000775915	default	034202551
000000052	000770460	000860626	default	058032752
000000052	000810037	000897401	default	086501129
000000053	000006165	000002073	default	005441060
000000053	000064334	000079314	default	065565969
000000053	000539651	000228859	default	059769244
000000053	000605109	000239783	default	049599550
000000053	000627271	000245646	default	051848844
000000053	000656137	000329180	default	013382304
000000053	000692839	000679446	default	058115513
000000053	000780424	000854471	default	057063069
000000053	000822568	000873239	default	028117304
000000053	000896214	000921342	default	031622780
000000054	000006530	000073618	default	027350926
000000054	000061709	000073872	default	036510527
000000054	000201653	000166217	default	093896262
000000054	000298008	000245718	default	060679091
000000054	000317950	000272733	default	028752408
000000054	000457875	000287707	default	027539690
000000054	000560409	000288070	default	080379553
000000054	000600268	000391072	default	086599440
000000054	000784059	000513003	default	096506771
000000054	000787994	000951503	default	078470645
000000055	000131862	000152216	default	030332196
000000055	000170278	000190870	default	015561186
000000055	000188968	000221226	default	064834194
000000055	000252777	000304047	default	082130444
000000055	000378095	000325251	default	064384634
000000055	000406478	000476786	default	060493848
000000055	000516672	000625326	default	092512312
000000055	000606881	000727792	default	057885189
000000055	000607499	000740153	default	077493291
000000055	000801930	000837592	default	037818536
000000056	000022768	000076218	default	035330264
000000056	000299654	000212731	default	076116971
000000056	000453525	000284031	default	056705609
000000056	000616749	000515381	default	069846494
000000056	000635139	000519915	default	058723174
000000056	000689206	000585497	default	015689227
000000056	000702059	000619234	default	008109782
000000056	000772075	000633075	default	007500227
000000056	000844441	000637289	default	014568593
000000056	000895449	000767708	default	016756393
000000057	000035721	000083439	default	094877296
000000057	000046827	000134441	default	063542519
000000057	000169624	000230920	default	088376066
000000057	000267494	000294985	default	001612622
000000057	000307452	000297225	default	025985657
000000057	000425742	000479786	default	007781644
000000057	000527764	000504339	default	080171493
000000057	000691805	000609842	default	076734745
000000057	000711671	000773932	default	043973338
000000057	000808066	000873556	default	037965551
000000058	000197979	000021004	default	053832972
000000058	000292850	000051555	default	038173112
000000058	000302749	000087814	default	052585544
000000058	000387331	000284014	default	030041816
000000058	000486360	000358550	default	088087441
000000058	000495247	000402507	default	048458092
000000058	000746477	000667520	default	096083412
000000058	000813848	000778319	default	075342168
000000058	000889434	000931487	default	022489279
000000058	000979524	000983393	default	056019672
000000059	000033288	000127794	default	003747517
000000059	000166760	000154680	default	093923904
000000059	000254990	000237654	default	069144690
000000059	000475494	000296020	default	029358891
000000059	000535096	000397796	default	081211151
000000059	000563064	000486113	default	044823610
000000059	000563161	000735032	default	066164855
000000059	000627575	000749724	default	018032381
000000059	000669800	000832640	default	009238511
000000059	000995695	000854720	default	061422408
000000060	000058033	000034124	default	077652768
000000060	000226253	000253055	default	020589193
000000060	000306343	000316569	default	081329489
000000060	000387556	000389162	default	091998533
000000060	000459547	000529196	default	094335329
000000060	000515865	000731687	default	028752731
000000060	000569491	000821040	default	059258520
000000060	000586826	000822863	default	047829122
000000060	000602960	000842328	default	017741229
000000060	000651412	000883808	default	028208267
000000061	000053413	000191743	default	023163957
000000061	000099066	000192151	default	073812885
000000061	000144307	000404613	default	074524625
000000061	000163216	000451494	default	016805313
000000061	000163814	000476688	default	009094499
000000061	000241509	000491991	default	040170156
000000061	000352233	000530466	default	078495548
000000061	000704419	000649982	default	004824392
000000061	000770369	000782508	default	002670757
000000061	000974434	000789646	default	064345230
000000062	000144902	000030013	default	068449114
000000062	000293562	000186137	default	039177817
000000062	000605353	000186933	default	032311524
000000062	000620724	000236495	default	051570822
000000062	000653596	000244944	default	013272534
000000062	000720214	000514467	default	048513751
000000062	000782304	000534864	default	048565883
000000062	000844028	000617233	default	045932267
000000062	000874475	000908466	default	048904463
000000062	000903295	000929758	default	098228119
000000063	000010682	000167444	default	036828912
000000063	000052681	000183515	default	062905437
000000063	000092582	000233338	default	061223972
000000063	000401412	000252549	default	076404706
000000063	000534725	000263255	default	006604584
000000063	000541338	000307900	default	047378141
000000063	000563195	000334007	default	013239384
000000063	000569742	000341784	default	010670131
000000063	000632498	000355109	default	060719395
000000063	000882835	000581961	default	083469994
000000064	000033641	000138451	default	035606638
000000064	000041986	000154117	default	047566752
000000064	000247680	000165023	default	000184615
000000064	000385434	000234542	default	018063593
000000064	000527192	000247112	default	068868733
000000064	000541044	000392151	default	045903362
000000064	000611594	000518770	default	022491767
000000064	000619443	000533152	default	023321536
000000064	000715907	000578406	default	042975448
000000064	000912336	000772785	default	054716906
000000065	000016493	000074777	default	078265243
000000065	000143236	000196621	default	009661646
000000065	000344792	000266459	default	087951532
000000065	000357631	000271089	default	056191335
000000065	000391996	000463485	default	053837641
000000065	000653226	000706834	default	094235362
000000065	000690723	000947864	default	050530734
000000065	000691262	000965904	default	054315969
000000065	000705631	000971219	default	026060474
000000065	000789108	000972307	default	078666861
000000066	000015451	000089561	default	040796679
000000066	000055188	000167581	default	003798182
000000066	000062478	000244147	default	033701435
000000066	000152680	000333057	default	083531526
000000066	000179180	000344922	default	023089100
000000066	000652442	000530081	default	077345679
000000066	000744355	000543395	default	091139473
000000066	000820764	000879222	default	047675631
000000066	000825620	000945721	default	084628009
000000066	000826540	000959069	default	097024241
000000067	000271276	000052604	default	086015194
000000067	000348020	000055565	default	036683862
000000067	000394371	000065525	default	055092940
000000067	000401307	000126189	default	084965412
000000067	000477432	000205861	default	063398262
000000067	000539241	000344588	default	030294334
000000067	000719913	000464352	default	081472814
000000067	000790906	000614526	default	069020472
000000067	000796634	000620797	default	068706701
000000067	000833935	000739355	default	016587593
000000068	000151437	000022539	default	059817866
000000068	000156783	000175025	default	064069128
000000068	000337077	000190642	default	054718238
000000068	000361943	000304129	default	095628011
000000068	000425571	000361964	default	081167369
000000068	000516919	000414382	default	054621952
000000068	000542327	000697739	default	039750720
000000068	000593909	000772515	default	080610013
000000068	000950613	000829835	default	023583155
000000068	000964409	000965576	default	031824548
000000069	000107493	000063721	default	085363265
000000069	000182362	000209179	default	056310951
000000069	000185203	000393638	default	077526516
000000069	000222498	000415075	default	003211910
000000069	000283545	000677579	default	001008657
000000069	000313295	000768034	default	060095136
000000069	000357665	000818694	default	034769206
000000069	000587918	000853618	default	036354016
000000069	000783326	000944403	default	030299452
000000069	000798375	000956548	default	063449270
000000070	000101698	000103443	default	076626382
000000070	000131610	000227198	default	049649269
000000070	000294477	000270285	default	042757843
000000070	000300430	000432036	default	077176292
000000070	000382490	000466254	default	077272133
000000070	000627728	000592369	default	039736950
000000070	000671698	000725374	default	089250903
000000070	000716670	000826741	default	007648861
000000070	000835370	000959067	default	005039235
000000070	000915064	000991232	default	094352440
000000071	000018890	000102542	default	093509138
000000071	000154594	000156708	default	058240312
000000071	000209340	000264361	default	085143796
000000071	000444250	000453924	default	002929700
000000071	000512019	000506888	default	047147670
000000071	000617476	000558640	default	042824589
000000071	000622332	000668392	default	082122893
000000071	000739546	000740453	default	046198212
000000071	000876016	000888817	default	064204855
000000071	000986996	000918123	default	018659238
000000072	000071435	000016217	default	004523804
000000072	000131621	000027483	default	092407493
000000072	000301684	000048665	default	003244985
000000072	000414048	000100513	default	091206044
000000072	000505202	000321871	default	097518807
000000072	000905317	000396876	default	068943219
000000072	000925637	000398112	default	046783647
000000072	000947729	000578553	default	010198768
000000072	000976523	000833004	default	010088799
000000072	000985456	000881283	default	057175168
000000073	000377335	000035992	default	073420073
000000073	000382813	000264745	default	010729096
000000073	000490402	000273915	default	038296020
000000073	000509981	000291405	default	023447489
000000073	000519502	000365688	default	040359940
000000073	000725071	000471527	default	036204461
000000073	000729047	000575338	default	023112215
000000073	000741710	000711200	default	012934359
000000073	000840863	000791978	default	076302184
000000073	000917621	000923367	default	055509766
000000074	000094694	000048855	default	022413265
000000074	000158299	000149760	default	014519235
000000074	000163499	000210954	default	052545109
000000074	000169101	000300927	default	020046730
000000074	000267740	000350882	default	010092155
000000074	000360247	000439361	default	004010655
000000074	000364654	000544182	default	035929631
000000074	000430233	000839616	default	005749112
000000074	000460305	000925733	default	093238041
000000074	000740979	000980295	default	086571901
000000075	000106620	000189950	default	031274026
000000075	000153157	000272750	default	045154134
000000075	000417765	000297715	default	009993169
000000075	000594195	000412467	default	087797379
000000075	000656495	000419268	default	063171124
000000075	000801450	000435647	default	014259088
000000075	000815986	000538350	default	048059833
000000075	000858754	000693976	default	004937901
000000075	000878792	000764464	default	075434391
000000075	000884536	000819571	default	052538920
000000076	000113232	000210105	default	029451343
000000076	000232714	000287325	default	097232399
000000076	000250545	000330737	default	052103361
000000076	000288285	000433870	default	076678980
000000076	000306128	000507568	default	088913093
000000076	000403464	000511613	default	037474751
000000076	000663294	000749065	default	037337386
000000076	000756571	000850716	default	083423760
000000076	000805389	000881066	default	050807729
000000076	000913158	000957495	default	016762548
000000077	000266718	000031558	default	096824706
000000077	000275251	000047915	default	089790880
000000077	000358339	000063629	default	035445485
000000077	000402062	000134575	default	093910118
000000077	000420088	000405498	default	012700948
000000077	000488214	000424160	default	078694172
000000077	000539530	000445112	default	072248844
000000077	000735312	000537804	default	045545222
000000077	000778884	000686835	default	018935745
000000077	000969844	000702971	default	074991118
000000078	000058307	000005502	default	040314656
000000078	000378340	000264431	default	030223197
000000078	000634130	000342166	default	037683570
000000078	000650773	000388563	default	000280132
000000078	000671122	000447544	default	057737026
000000078	000788688	000486249	default	027841897
000000078	000796774	000556367	default	089188562
